,Property Types,Price,Street Addresses,City,State,Zipcode,Sqft Area,Beds,Baths,Links
1033,House for Sale,"340,000","Hwy Jj,",Marble Hill,MO,63764,"1,452",3,2,https://www.realtor.com//realestateandhomes-detail/Hwy-Jj_Marble-Hill_MO_63764_M70683-96581
1034,Mfd/Mobile Home,"99,900","Rr 2 Box 2890,",Marble Hill,MO,63764,"1,809",3,2,https://www.realtor.com//realestateandhomes-detail/Rr-2-Box-2890_Marble-Hill_MO_63764_M98305-50791
1035,Farms/Ranches,"50,000","1 Hc Box # 7,",Marble Hill,MO,63764,0,0,11.7,https://www.realtor.com//realestateandhomes-detail/1-Hc-Box-7_Marble-Hill_MO_63764_M92436-32708
1036,House for Sale,"71,900","102 Mary Ct,",Marble Hill,MO,63764,"1,296",3,1,https://www.realtor.com//realestateandhomes-detail/102-Mary-Ct_Marble-Hill_MO_63764_M83255-28821
1037,Mfd/Mobile Home,"129,900","3974 N Highway 51,",Marble Hill,MO,63764,"1,568",3,2,https://www.realtor.com//realestateandhomes-detail/3974-N-Highway-51_Marble-Hill_MO_63764_M94382-53262
1038,House for Sale,"59,900","1 R 266G # Box,",Marble Hill,MO,63764,"1,400",2,2,https://www.realtor.com//realestateandhomes-detail/1-R-266G-Box_Marble-Hill_MO_63764_M80513-47324
1039,Farms/Ranches,"49,900","Rr 5 Box 3970,",Marble Hill,MO,63764,0,0,18.77,https://www.realtor.com//realestateandhomes-detail/Rr-5-Box-3970_Marble-Hill_MO_63764_M92093-38763
1040,House for Sale,"114,900","808 Union St,",Marble Hill,MO,63764,"1,210",3,2,https://www.realtor.com//realestateandhomes-detail/808-Union-St_Marble-Hill_MO_63764_M83412-55049
1041,House for Sale,"35,000","203 Milford St,",Marble Hill,MO,63764,550,1,1,https://www.realtor.com//realestateandhomes-detail/203-Milford-St_Marble-Hill_MO_63764_M83412-92315
1042,House for Sale,"119,900","66 Hc,",Marble Hill,MO,63764,"1,500",2,2,https://www.realtor.com//realestateandhomes-detail/66-Hc_Marble-Hill_MO_63764_M89723-67143
1043,Farms/Ranches,"219,500","Bcounty Rd # 810,",Marble Hill,MO,63764,80.75,1,1,https://www.realtor.com//realestateandhomes-detail/Bcounty-Rd-810_Marble-Hill_MO_63764_M99777-58837
1044,House for Sale,"52,900","108 Estes St,",Marble Hill,MO,63764,"1,108",3,1,https://www.realtor.com//realestateandhomes-detail/108-Estes-St_Marble-Hill_MO_63764_M83230-69269
1045,House for Sale,"35,000","106 Water St,",Marble Hill,MO,63764,"1,200",2,1,https://www.realtor.com//realestateandhomes-detail/106-Water-St_Marble-Hill_MO_63764_M83272-43055
1046,House for Sale,"117,900","802 Englehart Ln,",Marble Hill,MO,63764,"1,695",3,2,https://www.realtor.com//realestateandhomes-detail/802-Englehart-Ln_Marble-Hill_MO_63764_M83419-63102
1047,House for Sale,"99,000","306 Opossum Creek Rd,",Marble Hill,MO,63764,"1,144",3,2,https://www.realtor.com//realestateandhomes-detail/306-Opossum-Creek-Rd_Marble-Hill_MO_63764_M82257-61260
1048,House for Sale,"49,900","502 2nd St,",Marble Hill,MO,63764,"1,326",4,2,https://www.realtor.com//realestateandhomes-detail/502-2nd-St_Marble-Hill_MO_63764_M82574-39022
1049,Farms/Ranches,"143,065","Bcounty Rd # 342,",Marble Hill,MO,63764,0,0,80.6,https://www.realtor.com//realestateandhomes-detail/Bcounty-Rd-342_Marble-Hill_MO_63764_M80445-96685
1050,House for Sale,"199,900","Rr 1 Box # 430,",Marble Hill,MO,63764,"3,033",4,3,https://www.realtor.com//realestateandhomes-detail/Rr-1-Box-430_Marble-Hill_MO_63764_M72115-36839
1051,House for Sale,"134,900","64 Hc # 43,",Marble Hill,MO,63764,"1,317",3,1,https://www.realtor.com//realestateandhomes-detail/64-Hc-43_Marble-Hill_MO_63764_M80996-13628
1052,House for Sale,"379,900","200 Vine St,",Marble Hill,MO,63764,"2,930",4,4.5,https://www.realtor.com//realestateandhomes-detail/200-Vine-St_Marble-Hill_MO_63764_M85353-74933
1053,Farms/Ranches,"449,900","Bcounty Rd # 310,",Marble Hill,MO,63764,0,0,283.84,https://www.realtor.com//realestateandhomes-detail/Bcounty-Rd-310_Marble-Hill_MO_63764_M70126-14907
1054,House for Sale,"92,600","703 2nd St,",Marble Hill,MO,63764,"1,402",3,1,https://www.realtor.com//realestateandhomes-detail/703-2nd-St_Marble-Hill_MO_63764_M83395-40816
1055,House for Sale,"112,900","110 Opossum Creek Rd,",Marble Hill,MO,63764,"1,659",4,1,https://www.realtor.com//realestateandhomes-detail/110-Opossum-Creek-Rd_Marble-Hill_MO_63764_M83408-07858
1056,House for Sale,"65,000","710 High St,",Marble Hill,MO,63764,912,3,1.5,https://www.realtor.com//realestateandhomes-detail/710-High-St_Marble-Hill_MO_63764_M83237-02790
1057,Farms/Ranches,"474,000","Highway 51,",Marble Hill,MO,63764,0,0,181.0,https://www.realtor.com//realestateandhomes-detail/Highway-51_Marble-Hill_MO_63764_M77242-33300
1058,Land,"25,000","State Highway 51N of 2 Lot Part and 3,",Marble Hill,MO,63764,0,0.87,0,https://www.realtor.com//realestateandhomes-detail/State-Highway-51N-of-2-Lot-Part_Marble-Hill_MO_63764_M79403-10987
1059,House for Sale,"329,900","Rr 2 # 2850,",Marble Hill,MO,63764,"2,400",5,4,https://www.realtor.com//realestateandhomes-detail/Rr-2-Box-2850_Marble-Hill_MO_63764_M80672-73699
1060,House for Sale,"549,900","Hc 64 Box # 5060,",Marble Hill,MO,63764,"1,540",4,3,https://www.realtor.com//realestateandhomes-detail/5060-Hc-64_Marble-Hill_MO_63764_M80501-17548
1061,Farms/Ranches,"549,900","Bcounty 302 Rd # 5060,",Marble Hill,MO,63764,106.66,4,3,https://www.realtor.com//realestateandhomes-detail/Bcounty-302-Rd-5060_Marble-Hill_MO_63764_M76637-80910
1062,House for Sale,"199,900","Rr 1 Box # 430,",Marble Hill,MO,63764,"3,033",4,3,https://www.realtor.com//realestateandhomes-detail/Rr-1-Box-430_Marble-Hill_MO_63764_M72115-36839
1063,House for Sale,"164,900","7523 State Highway 34,",Marble Hill,MO,63764,"1,276",3,2,https://www.realtor.com//realestateandhomes-detail/7523-State-Highway-34_Marble-Hill_MO_63764_M84325-43859
1064,House for Sale,"139,000","2 Rr # 375,",Marble Hill,MO,63764,"1,000",2,1.5,https://www.realtor.com//realestateandhomes-detail/375-State-Highway-51-S_Marble-Hill_MO_63764_M90376-78622
1065,House for Sale,"52,500","Bcounty Rd # 802,",Marble Hill,MO,63764,"1,456",3,2,https://www.realtor.com//realestateandhomes-detail/Bcounty-Rd-802_Marble-Hill_MO_63764_M76007-45675
1066,House for Sale,"135,900","Rr 1 Box 129,",Marble Hill,MO,63764,"1,368",3,1.5,https://www.realtor.com//realestateandhomes-detail/Rr-1-Box-129_Marble-Hill_MO_63764_M86403-22368
1067,House for Sale,"329,900","Rr 2 # 2850,",Marble Hill,MO,63764,"2,400",5,4,https://www.realtor.com//realestateandhomes-detail/Rr-2-Box-2850_Marble-Hill_MO_63764_M80672-73699
1068,House for Sale,"339,900","Rr 5 Box # 3998,",Marble Hill,MO,63764,"2,578",3,2.5,https://www.realtor.com//realestateandhomes-detail/Rr-5-Box-3998_Marble-Hill_MO_63764_M94635-10397
1069,Farms/Ranches,"219,500","Bcounty Rd # 810,",Marble Hill,MO,63764,80.75,1,1,https://www.realtor.com//realestateandhomes-detail/Bcounty-Rd-810_Marble-Hill_MO_63764_M99777-58837
1070,Mfd/Mobile Home,"180,000","66 Hc Box # 875,",Marble Hill,MO,63764,"1,680",3,2,https://www.realtor.com//realestateandhomes-detail/66-Hc-Box-875_Marble-Hill_MO_63764_M90685-38470
1071,House for Sale,"142,000","Hc 64 Box # 4020,",Marble Hill,MO,63764,"1,258",2,1.5,https://www.realtor.com//realestateandhomes-detail/Hc-64-Box-4020_Marble-Hill_MO_63764_M76508-93008
1072,Farms/Ranches,"549,900","Bcounty 302 Rd # 5060,",Marble Hill,MO,63764,106.66,4,3,https://www.realtor.com//realestateandhomes-detail/Bcounty-302-Rd-5060_Marble-Hill_MO_63764_M76637-80910
1073,House for Sale,"59,900","1 R 266G # Box,",Marble Hill,MO,63764,"1,400",2,2,https://www.realtor.com//realestateandhomes-detail/1-R-266G-Box_Marble-Hill_MO_63764_M80513-47324
1074,House for Sale,"340,000","Hwy Jj,",Marble Hill,MO,63764,"1,452",3,2,https://www.realtor.com//realestateandhomes-detail/Hwy-Jj_Marble-Hill_MO_63764_M70683-96581
1075,Farms/Ranches,"559,900","State Highway 51,",Marble Hill,MO,63764,0,0,254.42,https://www.realtor.com//realestateandhomes-detail/State-Highway-51_Marble-Hill_MO_63764_M78411-82571
1076,House for Sale,"134,900","64 Hc # 43,",Marble Hill,MO,63764,"1,317",3,1,https://www.realtor.com//realestateandhomes-detail/64-Hc-43_Marble-Hill_MO_63764_M80996-13628
1077,Mfd/Mobile Home,"69,900","103 North St,",Marble Hill,MO,63764,"1,612",3,2,https://www.realtor.com//realestateandhomes-detail/103-North-St_Marble-Hill_MO_63764_M83327-95680
1078,Farms/Ranches,"143,065","Bcounty Rd # 342,",Marble Hill,MO,63764,0,0,80.6,https://www.realtor.com//realestateandhomes-detail/Bcounty-Rd-342_Marble-Hill_MO_63764_M80445-96685
1079,House for Sale,"117,900","802 Englehart Ln,",Marble Hill,MO,63764,"1,695",3,2,https://www.realtor.com//realestateandhomes-detail/802-Englehart-Ln_Marble-Hill_MO_63764_M83419-63102
1080,House for Sale,"35,000","203 Milford St,",Marble Hill,MO,63764,550,1,1,https://www.realtor.com//realestateandhomes-detail/203-Milford-St_Marble-Hill_MO_63764_M83412-92315
1081,House for Sale,"100,000","1 Rr Box # 502C,",Marble Hill,MO,63764,840,1,1,https://www.realtor.com//realestateandhomes-detail/Rr-1-Box-502C_Marble-Hill_MO_63764_M79511-69470
1082,House for Sale,"52,900","108 Estes St,",Marble Hill,MO,63764,"1,108",3,1,https://www.realtor.com//realestateandhomes-detail/108-Estes-St_Marble-Hill_MO_63764_M83230-69269
1083,Farms/Ranches,"474,000","Highway 51,",Marble Hill,MO,63764,0,0,181.0,https://www.realtor.com//realestateandhomes-detail/Highway-51_Marble-Hill_MO_63764_M77242-33300
1084,Farms/Ranches,"49,900","Rr 5 Box 3970,",Marble Hill,MO,63764,0,0,18.77,https://www.realtor.com//realestateandhomes-detail/Rr-5-Box-3970_Marble-Hill_MO_63764_M92093-38763
1085,House for Sale,"134,900","3 Rr Box # 3895,",Marble Hill,MO,63764,"1,586",2,2.5,https://www.realtor.com//realestateandhomes-detail/3-Rr-Box-3895_Marble-Hill_MO_63764_M81032-58782
1086,House for Sale,"379,900","200 Vine St,",Marble Hill,MO,63764,"2,930",4,4.5,https://www.realtor.com//realestateandhomes-detail/200-Vine-St_Marble-Hill_MO_63764_M85353-74933
1087,House for Sale,"112,900","110 Opossum Creek Rd,",Marble Hill,MO,63764,"1,659",4,1,https://www.realtor.com//realestateandhomes-detail/110-Opossum-Creek-Rd_Marble-Hill_MO_63764_M83408-07858
1088,House for Sale,"99,000","306 Opossum Creek Rd,",Marble Hill,MO,63764,"1,144",3,2,https://www.realtor.com//realestateandhomes-detail/306-Opossum-Creek-Rd_Marble-Hill_MO_63764_M82257-61260
1089,House for Sale,"92,600","703 2nd St,",Marble Hill,MO,63764,"1,402",3,1,https://www.realtor.com//realestateandhomes-detail/703-2nd-St_Marble-Hill_MO_63764_M83395-40816
1090,House for Sale,"35,000","106 Water St,",Marble Hill,MO,63764,"1,200",2,1,https://www.realtor.com//realestateandhomes-detail/106-Water-St_Marble-Hill_MO_63764_M83272-43055
1091,House for Sale,"119,900","66 Hc,",Marble Hill,MO,63764,"1,500",2,2,https://www.realtor.com//realestateandhomes-detail/66-Hc_Marble-Hill_MO_63764_M89723-67143
1092,House for Sale,"139,900","Rr 3 Box # 3568,",Marble Hill,MO,63764,"1,200",3,2,https://www.realtor.com//realestateandhomes-detail/Rr-3-Box-3568_Marble-Hill_MO_63764_M76132-74094
1093,Mfd/Mobile Home,"129,900","3974 N Highway 51,",Marble Hill,MO,63764,"1,568",3,2,https://www.realtor.com//realestateandhomes-detail/3974-N-Highway-51_Marble-Hill_MO_63764_M94382-53262
1094,House for Sale,"71,900","102 Mary Ct,",Marble Hill,MO,63764,"1,296",3,1,https://www.realtor.com//realestateandhomes-detail/102-Mary-Ct_Marble-Hill_MO_63764_M83255-28821
1095,House for Sale,"749,900","Rr 4 Box # 2890,",Marble Hill,MO,63764,"3,751",2,3,https://www.realtor.com//realestateandhomes-detail/Marble-Hill_MO_63764_M73583-57377
1096,Mfd/Mobile Home,"99,900","Rr 2 Box 2890,",Marble Hill,MO,63764,"1,809",3,2,https://www.realtor.com//realestateandhomes-detail/Rr-2-Box-2890_Marble-Hill_MO_63764_M98305-50791
1097,Mfd/Mobile Home,"64,900","Hc 66 Box 528 # 513,",Marble Hill,MO,63764,"1,526",3,2,https://www.realtor.com//realestateandhomes-detail/Hc-66-Box-528-513_Marble-Hill_MO_63764_M90703-23375
1098,House for Sale,"114,900","808 Union St,",Marble Hill,MO,63764,"1,210",3,2,https://www.realtor.com//realestateandhomes-detail/808-Union-St_Marble-Hill_MO_63764_M83412-55049
1099,House for Sale,"129,900","504 Crown St,",Marble Hill,MO,63764,"1,437",2,2,https://www.realtor.com//realestateandhomes-detail/504-Crown-St_Marble-Hill_MO_63764_M83380-12912
1100,House for Sale,"65,000","710 High St,",Marble Hill,MO,63764,912,3,1.5,https://www.realtor.com//realestateandhomes-detail/710-High-St_Marble-Hill_MO_63764_M83237-02790
1101,House for Sale,"549,900","Hc 64 Box # 5060,",Marble Hill,MO,63764,"1,540",4,3,https://www.realtor.com//realestateandhomes-detail/5060-Hc-64_Marble-Hill_MO_63764_M80501-17548
1102,Farms/Ranches,"449,900","Bcounty Rd # 310,",Marble Hill,MO,63764,0,0,283.84,https://www.realtor.com//realestateandhomes-detail/Bcounty-Rd-310_Marble-Hill_MO_63764_M70126-14907
1103,House for Sale,"49,900","502 2nd St,",Marble Hill,MO,63764,"1,326",4,2,https://www.realtor.com//realestateandhomes-detail/502-2nd-St_Marble-Hill_MO_63764_M82574-39022
1104,Farms/Ranches,"50,000","1 Hc Box # 7,",Marble Hill,MO,63764,0,0,11.7,https://www.realtor.com//realestateandhomes-detail/1-Hc-Box-7_Marble-Hill_MO_63764_M92436-32708
1105,Land,"25,000","State Highway 51N of 2 Lot Part and 3,",Marble Hill,MO,63764,0,0.87,0,https://www.realtor.com//realestateandhomes-detail/State-Highway-51N-of-2-Lot-Part_Marble-Hill_MO_63764_M79403-10987
1106,Land,"104,900","State Highway 51,",Marble Hill,MO,63764,0,4.0,0,https://www.realtor.com//realestateandhomes-detail/State-Highway-51_Marble-Hill_MO_63764_M78488-94175
1107,House for Sale,"110,000","2201 Glencannon Ct,",Saint Louis,MO,63114,884,3,2,https://www.realtor.com//realestateandhomes-detail/2201-Glencannon-Ct_Saint-Louis_MO_63114_M83404-45135
1108,House for Sale,"112,900","9428 Roslan Pl,",Saint Louis,MO,63114,"1,044",3,1,https://www.realtor.com//realestateandhomes-detail/9428-Roslan-Pl_Saint-Louis_MO_63114_M71132-06082
1109,House for Sale,"135,000","9918 Driver Ave,",Saint Louis,MO,63114,"1,528",4,2,https://www.realtor.com//realestateandhomes-detail/9918-Driver-Ave_Overland_MO_63114_M77907-35217
1110,Condo/Townhome,"75,000","10541 Silkwood Ct,",Saint Louis,MO,63114,875,2,1,https://www.realtor.com//realestateandhomes-detail/10541-Silkwood-Ct_Saint-Louis_MO_63114_M82033-65255
1111,House for Sale,"119,900","9450 Tennyson Ave,",Overland,MO,63114,884,2,1,https://www.realtor.com//realestateandhomes-detail/9450-Tennyson-Ave_Overland_MO_63114_M80776-57081
1112,House for Sale,"104,000","2862 Endicott Ave,",Saint Louis,MO,63114,"1,285",3,1,https://www.realtor.com//realestateandhomes-detail/2862-Endicott-Ave_Saint-Louis_MO_63114_M80499-26145
1113,House for Sale,"69,900","1813 Uceyle Ave,",Saint Louis,MO,63114,744,2,2,https://www.realtor.com//realestateandhomes-detail/1813-Uceyle-Ave_Overland_MO_63114_M70810-11456
1114,House for Sale,"119,500","1709 Sims Ave,",Saint Louis,MO,63114,"1,265",4,1.5,https://www.realtor.com//realestateandhomes-detail/1709-Sims-Ave_Saint-Louis_MO_63114_M77952-44396
1115,House for Sale,"119,900","9528 Minerva Ave,",Saint Louis,MO,63114,875,2,1,https://www.realtor.com//realestateandhomes-detail/9528-Minerva-Ave_Overland_MO_63114_M78739-75961
1116,House for Sale,"114,900","10326 Driver Ave,",Saint Louis,MO,63114,792,2,1,https://www.realtor.com//realestateandhomes-detail/10326-Driver-Ave_Overland_MO_63114_M81820-86402
1117,House for Sale,"79,999","9730 Flora Ave,",Saint Louis,MO,63114,990,2,1,https://www.realtor.com//realestateandhomes-detail/9730-Flora-Ave_Saint-Louis_MO_63114_M83292-60278
1118,House for Sale,"90,000","8643 Belcrest Ln,",Saint Louis,MO,63114,"1,568",4,2,https://www.realtor.com//realestateandhomes-detail/8643-Belcrest-Ln_Saint-Louis_MO_63114_M82237-34501
1119,House for Sale,"149,900","8505 Midland Blvd,",Saint Louis,MO,63114,962,3,1.5,https://www.realtor.com//realestateandhomes-detail/8505-Midland-Blvd_Overland_MO_63114_M76693-22777
1120,House for Sale,"149,000","9611 Tennyson Ave,",Overland,MO,63114,"1,422",3,2,https://www.realtor.com//realestateandhomes-detail/9611-Tennyson-Ave_Overland_MO_63114_M79062-96018
1121,House for Sale,"90,000","2726 Old Hanley Rd,",Saint Louis,MO,63114,"1,176",4,1,https://www.realtor.com//realestateandhomes-detail/2726-Old-Hanley-Rd_Saint-Louis_MO_63114_M74118-89646
1122,House for Sale,"122,500","8842 Windom Ave,",Saint Louis,MO,63114,"1,312",3,2,https://www.realtor.com//realestateandhomes-detail/8842-Windom-Ave_Saint-Louis_MO_63114_M78614-94835
1123,House for Sale,"109,000","2328 Goodale Ave,",Saint Louis,MO,63114,"1,209",3,1,https://www.realtor.com//realestateandhomes-detail/2328-Goodale-Ave_Overland_MO_63114_M75586-05661
1124,House for Sale,"125,000","9940 Edmil Ave,",Saint Louis,MO,63114,"1,184",3,2,https://www.realtor.com//realestateandhomes-detail/9940-Edmil-Ave_Overland_MO_63114_M79876-44086
1125,House for Sale,"29,000","2313 North and South,",Saint Louis,MO,63114,838,2,1,https://www.realtor.com//realestateandhomes-detail/2313-North-and-South-Rd_Saint-Louis_MO_63114_M78221-35548
1126,House for Sale,"119,500","8909 Burton Ave,",Saint Louis,MO,63114,896,2,1,https://www.realtor.com//realestateandhomes-detail/8909-Burton-Ave_Overland_MO_63114_M79350-35244
1127,House for Sale,"139,900","9829 Zykan Dr,",Overland,MO,63114,"1,425",4,1.5,https://www.realtor.com//realestateandhomes-detail/9829-Zykan-Dr_Overland_MO_63114_M86978-54566
1128,House for Sale,"49,900","8961 Tudor Ave,",Saint Louis,MO,63114,"1,244",3,1,https://www.realtor.com//realestateandhomes-detail/8961-Tudor-Ave_Saint-Louis_MO_63114_M79772-80822
1129,House for Sale,"129,900","8558 Loyd Dr,",Saint Louis,MO,63114,"2,102",4,2.5,https://www.realtor.com//realestateandhomes-detail/8558-Loyd-Dr_Saint-Louis_MO_63114_M85892-35716
1130,Multi-Family Home,"110,000","9454 Calwood Dr,",Saint Louis,MO,63114,"1,575",4,2,https://www.realtor.com//realestateandhomes-detail/9454-Calwood-Dr_Saint-Louis_MO_63114_M80975-49391
1131,House for Sale,"90,000","2806 Calvert Ave,",Saint Louis,MO,63114,"1,498",3,1,https://www.realtor.com//realestateandhomes-detail/2806-Calvert-Ave_Overland_MO_63114_M80446-02190
1132,House for Sale,"169,800","2319 Kenosho Ave,",Overland,MO,63114,"1,161",3,1.5+,https://www.realtor.com//realestateandhomes-detail/2319-Kenosho-Ave_Saint-Louis_MO_63114_M82749-11829
1133,House for Sale,"89,900","9533 Tennyson Ave,",Saint Louis,MO,63114,"1,278",3,1.5,https://www.realtor.com//realestateandhomes-detail/9533-Tennyson-Ave_Overland_MO_63114_M86946-61067
1134,House for Sale,"149,900","2326 Hennepin Dr,",Saint Louis,MO,63114,"1,282",3,2,https://www.realtor.com//realestateandhomes-detail/2326-Hennepin-Dr_Saint-Louis_MO_63114_M81337-52474
1135,House for Sale,"95,000","9512 Theodosia Ave,",Saint Louis,MO,63114,908,2,1,https://www.realtor.com//realestateandhomes-detail/9512-Theodosia-Ave_Overland_MO_63114_M84071-83364
1136,House for Sale,"95,900","9820 Lullaby Ln,",Saint Louis,MO,63114,816,2,1,https://www.realtor.com//realestateandhomes-detail/9820-Lullaby-Ln_Overland_MO_63114_M85124-82212
1137,House for Sale,"109,900","9004 Tudor Ave,",Saint Louis,MO,63114,"1,047",2,1,https://www.realtor.com//realestateandhomes-detail/9004-Tudor-Ave_Saint-Louis_MO_63114_M79670-69953
